timestamp,label,user_id,amount,merchant_id,trans_type,foreign
1595043492,legitimate,7,16.62,8,swipe,False
1595044315,legitimate,9,30.22,11,manual,False
1595047285,legitimate,6,13.59,8,swipe,False
1595049058,legitimate,8,19.62,4,swipe,False
1595050248,legitimate,4,106.22,8,contactless,False
1595051919,legitimate,9,38.13,11,online,False
1595054859,legitimate,7,20.02,8,online,False
1595056699,legitimate,3,21.46,13,online,False
1595056915,legitimate,2,115.61,14,chip_and_pin,False
1595056968,legitimate,8,15.53,4,online,True
1595058281,legitimate,4,10.99,8,contactless,False
1595058446,legitimate,5,14.16,6,contactless,False
1595059109,legitimate,6,14.62,14,online,True
1595059791,legitimate,9,32.04,11,manual,False
1595063111,legitimate,3,41.0,8,online,False
1595064327,legitimate,2,40.88,14,swipe,False
1595064564,legitimate,8,110.66,4,chip_and_pin,False
1595065923,legitimate,7,22.74,4,chip_and_pin,False
1595066829,legitimate,0,16.04,4,chip_and_pin,False
1595067150,legitimate,9,35.06,11,contactless,False
1595067444,legitimate,4,15.62,2,chip_and_pin,False
1595069516,legitimate,3,15.21,14,swipe,False
1595069813,legitimate,5,30.49,6,chip_and_pin,False
1595070655,legitimate,1,38.46,6,online,False
1595070730,legitimate,6,25.16,14,online,False
1595071869,legitimate,8,33.23,4,manual,False
1595071999,legitimate,0,28.5,4,manual,False
1595072275,legitimate,2,25.17,14,online,True
1595074624,legitimate,9,21.16,11,online,True
1595075828,legitimate,3,19.8,6,chip_and_pin,False
1595076058,legitimate,7,10.35,8,contactless,False
1595076900,legitimate,4,9.53,8,online,False
1595077272,legitimate,0,25.96,4,swipe,False
1595079147,legitimate,8,96.63,14,contactless,False
1595080465,legitimate,2,12.12,14,contactless,False
1595081048,legitimate,5,13.93,6,swipe,False
1595082317,legitimate,3,15.3,8,contactless,False
1595082412,legitimate,0,24.02,4,swipe,False
1595082437,legitimate,1,41.45,6,contactless,False
1595083655,legitimate,6,18.65,14,online,True
1595085725,legitimate,7,14.2,8,contactless,False
1595085837,legitimate,4,18.18,14,online,True
1595087662,legitimate,0,109.04,4,contactless,False
1595088678,legitimate,2,18.85,14,chip_and_pin,False
1595088740,legitimate,3,21.58,6,chip_and_pin,False
1595093972,legitimate,0,18.78,4,chip_and_pin,False
1595094047,legitimate,4,37.34,8,contactless,False
1595094646,legitimate,5,38.09,6,swipe,False
1595094826,legitimate,6,22.43,4,online,False
1595094991,legitimate,1,34.07,6,contactless,False
1595095140,legitimate,3,16.83,8,online,False
1595096867,legitimate,2,14.19,14,manual,False
1595099289,legitimate,0,16.88,4,contactless,False
1595101700,legitimate,3,15.14,6,chip_and_pin,False
1595104666,legitimate,0,20.71,4,online,True
1595105357,legitimate,2,12.53,4,contactless,False
1595106132,legitimate,1,39.41,6,manual,False
1595109959,legitimate,0,21.58,4,online,True
1595118989,legitimate,9,26.33,12,contactless,False
1595127272,legitimate,8,100.33,4,online,False
1595127607,legitimate,9,24.73,11,chip_and_pin,False
1595134504,legitimate,8,34.86,4,contactless,False
1595135907,legitimate,9,27.86,4,contactless,False
1595136208,legitimate,7,9.97,8,chip_and_pin,False
1595140215,legitimate,5,21.08,11,online,True
1595141978,legitimate,8,96.07,14,online,False
1595143163,legitimate,3,17.93,8,online,False
1595143608,legitimate,6,15.69,6,online,False
1595143880,legitimate,4,11.47,14,chip_and_pin,False
1595144385,legitimate,2,10.75,14,chip_and_pin,False
1595144418,legitimate,9,34.25,11,contactless,False
1595147167,legitimate,7,24.5,8,contactless,False
1595148728,legitimate,0,25.72,4,online,True
1595149879,legitimate,3,19.67,8,contactless,False
1595149977,legitimate,8,15.12,6,online,True
1595151647,legitimate,2,22.28,14,manual,False
1595151811,legitimate,5,29.63,6,swipe,False
1595152310,legitimate,4,14.39,14,online,False
1595152477,legitimate,1,21.64,14,chip_and_pin,False
1595153111,legitimate,9,21.38,10,manual,False
1595154234,legitimate,0,16.99,4,online,False
1595156137,legitimate,3,18.44,8,online,True
1595158185,legitimate,8,97.43,14,contactless,False
1595158515,legitimate,6,18.41,14,contactless,False
1595159866,legitimate,0,25.95,4,chip_and_pin,False
1595160422,legitimate,7,10.25,6,online,False
1595160424,legitimate,4,9.77,8,chip_and_pin,False
1595160480,legitimate,2,48.39,14,chip_and_pin,False
1595161551,legitimate,9,29.7,11,contactless,False
1595162607,legitimate,3,15.34,8,swipe,False
1595163405,legitimate,5,12.0,11,online,False
1595163546,legitimate,1,24.61,6,chip_and_pin,False
1595165138,legitimate,0,36.4,4,online,True
1595166491,legitimate,8,20.13,14,online,True
1595167795,legitimate,2,11.54,14,swipe,False
1595169661,legitimate,6,19.1,14,swipe,False
1595170315,legitimate,4,10.32,8,contactless,False
1595170417,legitimate,7,11.94,8,manual,False
1595171135,legitimate,0,20.7,4,online,True
1595171147,legitimate,3,107.08,11,swipe,False
1595174274,legitimate,5,18.79,6,online,True
1595174580,legitimate,1,24.69,11,chip_and_pin,False
1595175754,legitimate,2,14.34,4,online,True
1595176600,legitimate,0,39.55,8,online,False
1595177362,legitimate,3,24.95,8,online,False
1595178842,legitimate,4,25.25,8,contactless,False
1595181947,legitimate,0,24.58,8,online,True
1595182472,legitimate,6,13.17,14,contactless,False
1595183108,legitimate,2,10.62,11,contactless,False
1595183600,legitimate,3,107.8,8,online,False
1595186725,legitimate,5,21.44,8,contactless,False
1595187331,legitimate,1,24.99,6,swipe,False
1595187471,legitimate,0,20.66,4,contactless,False
1595190405,legitimate,2,9.8,14,manual,False
1595192805,legitimate,0,17.9,8,contactless,False
1595199003,legitimate,1,37.73,4,online,True
1595209675,legitimate,9,21.93,11,swipe,False
1595215233,legitimate,8,26.36,4,online,False
1595218216,legitimate,9,21.32,11,chip_and_pin,False
1595224590,legitimate,8,43.42,8,online,False
1595224905,legitimate,7,102.22,8,contactless,False
1595225627,legitimate,9,22.82,11,online,True
1595229152,legitimate,4,21.41,8,contactless,False
1595229154,legitimate,3,21.91,6,online,True
1595230025,legitimate,6,73.85,14,online,False
1595231885,fraud,1,24.85,13,manual,False
1595232606,legitimate,5,12.53,14,manual,False
1595232611,fraud,1,31.15,1,online,True
1595232967,legitimate,8,13.36,4,online,True
1595233036,legitimate,9,32.43,11,online,False
1595233341,fraud,1,20.5,1,manual,True
1595234071,fraud,1,13.44,13,online,True
1595234795,fraud,1,36.77,4,online,False
1595235519,fraud,1,70.85,4,manual,False
1595235714,legitimate,2,21.17,14,chip_and_pin,False
1595236247,fraud,1,16.59,8,swipe,False
1595237478,legitimate,4,13.84,8,swipe,False
1595237747,legitimate,7,9.9,8,online,True
1595239048,legitimate,0,19.3,6,swipe,False
1595239067,legitimate,3,17.66,4,online,True
1595240305,legitimate,8,16.6,4,swipe,False
1595240656,legitimate,9,22.87,11,online,False
1595240863,legitimate,6,14.36,14,swipe,False
1595243600,legitimate,5,13.03,6,contactless,False
1595243601,legitimate,2,15.21,14,contactless,False
1595244267,legitimate,1,33.53,6,online,True
1595244731,legitimate,0,28.09,4,chip_and_pin,False
1595245656,legitimate,3,28.43,8,manual,False
1595247532,legitimate,4,15.29,8,online,True
1595248026,legitimate,8,11.26,4,manual,False
1595248610,legitimate,9,24.14,8,contactless,False
1595248887,legitimate,7,14.61,8,online,False
1595250125,legitimate,0,24.72,4,chip_and_pin,False
1595251473,legitimate,2,666.75,14,contactless,False
1595251955,legitimate,6,17.78,14,online,False
1595252253,legitimate,3,26.59,8,swipe,False
1595255211,legitimate,5,32.12,6,contactless,False
1595255329,legitimate,8,10.69,4,chip_and_pin,False
1595255525,legitimate,0,15.86,4,online,False
1595255545,legitimate,1,22.43,6,online,True
1595255778,legitimate,4,21.92,14,online,False
1595258582,legitimate,3,18.16,8,manual,False
1595259501,legitimate,2,670.84,6,contactless,False
1595260177,legitimate,7,15.78,8,chip_and_pin,False
1595260835,legitimate,0,21.85,8,chip_and_pin,False
1595263775,legitimate,4,10.26,8,online,False
1595264641,legitimate,6,12.24,14,swipe,False
1595265949,legitimate,0,23.03,4,chip_and_pin,False
1595266097,legitimate,3,17.41,8,contactless,False
1595266250,legitimate,5,15.4,8,online,True
1595266759,legitimate,2,26.1,14,contactless,False
1595267239,legitimate,1,67.75,4,contactless,False
1595271346,legitimate,0,117.27,6,contactless,False
1595272202,legitimate,4,9.17,8,manual,False
1595273298,legitimate,3,17.62,8,online,False
1595274016,legitimate,2,13.52,4,chip_and_pin,False
1595278142,legitimate,0,26.18,4,contactless,False
1595279904,legitimate,1,22.29,6,chip_and_pin,False
1595284352,legitimate,0,15.22,4,online,False
1595297984,legitimate,8,630.86,4,online,False
1595299687,legitimate,9,39.44,14,contactless,False
1595301265,legitimate,7,19.16,8,online,False
1595305655,legitimate,8,23.11,4,swipe,False
1595306905,legitimate,9,37.04,11,contactless,False
1595311079,legitimate,7,17.5,8,contactless,False
1595311469,legitimate,5,28.25,8,swipe,False
1595312226,legitimate,6,12.47,6,chip_and_pin,False
1595312962,legitimate,8,21.65,4,swipe,False
1595313879,legitimate,3,19.67,8,online,False
1595314772,legitimate,9,24.42,11,contactless,False
1595315893,legitimate,4,21.19,8,chip_and_pin,False
1595320390,legitimate,3,28.07,8,contactless,False
1595320774,legitimate,7,14.42,8,contactless,False
1595321253,legitimate,2,9.55,14,online,False
1595321284,legitimate,8,13.85,11,chip_and_pin,False
1595322013,legitimate,0,25.74,4,contactless,False
1595323117,legitimate,5,13.3,6,online,False
1595323585,legitimate,9,521.97,11,swipe,False
1595324340,legitimate,4,10.28,8,swipe,False
1595324480,legitimate,6,13.43,6,contactless,False
1595326962,legitimate,3,15.28,8,online,False
1595326979,legitimate,1,25.09,6,online,True
1595327115,legitimate,0,16.05,4,swipe,False
1595328684,legitimate,2,25.14,11,online,False
1595329100,legitimate,8,13.22,4,online,False
1595330976,legitimate,9,56.56,11,swipe,False
1595331658,legitimate,7,10.54,8,online,False
1595332585,legitimate,0,125.03,12,contactless,False
1595333189,legitimate,3,18.51,8,online,True
1595334131,legitimate,4,15.19,8,swipe,False
1595334339,legitimate,5,16.5,6,chip_and_pin,False
1595336033,legitimate,2,13.39,14,contactless,False
1595336376,legitimate,6,15.27,14,online,False
1595337782,legitimate,8,12.79,8,chip_and_pin,False
1595337832,legitimate,1,24.77,11,chip_and_pin,False
1595337992,legitimate,0,37.25,4,chip_and_pin,False
1595339157,legitimate,9,31.76,11,online,False
1595339518,legitimate,3,109.89,8,contactless,False
1595341790,legitimate,7,16.2,8,online,False
1595342301,legitimate,4,12.72,5,chip_and_pin,False
1595343176,legitimate,0,104.1,4,online,False
1595343467,legitimate,2,18.29,6,swipe,False
1595346282,legitimate,5,16.04,8,contactless,False
1595346675,legitimate,3,16.08,11,online,True
1595348631,legitimate,0,21.02,6,swipe,False
1595348928,legitimate,6,15.93,14,online,False
1595348969,legitimate,1,43.22,6,chip_and_pin,False
1595351056,legitimate,4,30.5,8,swipe,False
1595351195,legitimate,2,38.83,14,chip_and_pin,False
1595353876,legitimate,0,27.02,4,online,False
1595354133,legitimate,3,33.04,8,online,False
1595357092,legitimate,5,12.87,6,contactless,False
1595359091,legitimate,2,29.83,8,contactless,False
1595359763,legitimate,0,20.23,4,chip_and_pin,False
1595360473,legitimate,1,30.24,6,swipe,False
1595360938,legitimate,3,18.6,8,swipe,False
1595366806,legitimate,0,30.11,4,chip_and_pin,False
1595371518,legitimate,1,21.06,6,online,False
1595378348,legitimate,9,22.66,4,swipe,False
1595382960,legitimate,8,626.55,4,online,False
1595385718,legitimate,9,34.94,11,swipe,False
1595392158,legitimate,7,12.66,6,online,False
1595392940,legitimate,8,96.93,4,online,False
1595394258,legitimate,9,32.65,11,swipe,False
1595395927,legitimate,6,15.24,6,contactless,False
1595398064,legitimate,3,23.66,8,online,False
1595400778,legitimate,4,102.82,8,manual,False
1595400859,legitimate,8,9.96,14,online,False
1595401673,legitimate,9,27.77,8,chip_and_pin,False
1595401789,legitimate,7,18.45,8,chip_and_pin,False
1595404362,legitimate,3,16.15,8,online,False
1595404862,legitimate,2,113.1,14,online,True
1595406775,legitimate,6,17.14,4,swipe,False
1595408098,legitimate,8,21.71,4,swipe,False
1595409010,legitimate,4,9.91,8,online,False
1595409093,legitimate,9,522.37,11,online,False
1595409878,legitimate,5,27.18,6,contactless,False
1595410578,legitimate,3,17.56,2,online,False
1595412344,legitimate,2,12.53,4,online,False
1595412384,legitimate,0,18.9,4,chip_and_pin,False
1595412783,legitimate,7,145.47,8,online,True
1595415587,legitimate,8,16.66,4,contactless,False
1595416445,legitimate,9,21.44,11,contactless,False
1595417214,legitimate,3,30.29,8,swipe,False
1595417909,legitimate,1,29.88,4,contactless,False
1595417963,legitimate,0,26.62,4,online,False
1595418623,legitimate,4,11.26,8,swipe,False
1595418933,legitimate,6,40.68,14,contactless,False
1595420069,legitimate,2,12.08,14,chip_and_pin,False
1595420786,legitimate,5,16.39,0,swipe,False
1595422990,legitimate,8,24.01,4,chip_and_pin,False
1595423146,legitimate,0,23.59,14,online,True
1595423369,legitimate,7,103.37,8,contactless,False
1595423858,legitimate,9,23.32,14,online,True
1595423936,legitimate,3,16.71,6,online,False
1595427098,legitimate,4,23.84,14,online,True
1595427389,legitimate,2,11.18,14,swipe,False
1595428363,legitimate,0,106.9,11,chip_and_pin,False
1595429818,legitimate,6,16.7,14,contactless,False
1595430746,legitimate,3,26.73,4,swipe,False
1595430767,legitimate,1,27.14,6,swipe,False
1595431692,legitimate,5,30.76,4,contactless,False
1595433489,legitimate,7,13.97,8,online,True
1595433713,legitimate,0,16.96,4,contactless,False
1595434604,legitimate,2,669.21,11,online,True
1595436063,legitimate,4,11.28,8,online,False
1595437788,legitimate,3,29.8,8,chip_and_pin,False
1595438890,legitimate,0,33.88,4,contactless,False
1595441077,legitimate,6,22.15,14,swipe,False
1595442001,legitimate,2,14.57,8,online,False
1595442613,legitimate,5,14.45,11,online,False
1595443298,legitimate,1,28.06,6,swipe,False
1595444022,legitimate,4,10.77,8,online,False
1595444219,legitimate,0,15.95,14,swipe,False
1595444337,legitimate,3,19.11,6,contactless,False
1595449349,legitimate,2,11.77,14,chip_and_pin,False
1595449760,legitimate,0,23.45,4,chip_and_pin,False
1595454469,legitimate,1,25.19,6,chip_and_pin,False
1595455010,legitimate,0,19.56,4,contactless,False
1595470440,legitimate,9,523.15,6,chip_and_pin,False
1595472301,legitimate,8,10.37,4,contactless,False
1595475872,legitimate,7,16.97,8,contactless,False
1595477968,legitimate,9,23.01,11,contactless,False
1595480967,legitimate,8,9.98,4,contactless,False
1595485383,legitimate,3,15.5,8,contactless,False
1595486001,legitimate,9,32.89,11,online,True
1595486305,legitimate,7,12.03,6,swipe,False
1595487557,legitimate,4,15.17,8,manual,False
1595487630,legitimate,6,12.51,6,chip_and_pin,False
1595488840,legitimate,8,11.11,4,swipe,False
1595489118,legitimate,5,19.44,6,chip_and_pin,False
1595491600,legitimate,3,116.85,8,online,True
1595493247,legitimate,9,31.36,11,contactless,False
1595494931,legitimate,2,13.77,14,swipe,False
1595495570,legitimate,4,19.74,8,swipe,False
1595496008,legitimate,7,11.31,8,chip_and_pin,False
1595496111,legitimate,8,9.95,4,online,False
1595497926,legitimate,3,24.58,4,online,True
1595498780,legitimate,0,109.2,8,online,False
1595499193,legitimate,6,70.36,8,contactless,False
1595500696,legitimate,5,14.39,14,online,False
1595501072,legitimate,9,22.1,11,online,True
1595501673,legitimate,1,54.92,6,online,True
1595502490,legitimate,2,15.25,4,chip_and_pin,False
1595503516,legitimate,8,14.82,14,chip_and_pin,False
1595503632,legitimate,4,9.34,11,online,True
1595504190,legitimate,3,107.14,8,swipe,False
1595504239,legitimate,0,18.32,4,swipe,False
1595506596,legitimate,7,27.24,8,swipe,False
1595508702,legitimate,9,22.97,11,online,False
1595509750,legitimate,0,15.13,4,online,False
1595509841,legitimate,2,11.69,14,swipe,False
1595510019,legitimate,6,70.59,14,manual,False
1595510447,legitimate,3,31.51,8,online,False
1595511731,legitimate,5,12.33,8,contactless,False
1595511847,legitimate,4,12.68,8,swipe,False
1595512510,legitimate,1,40.35,8,online,False
1595513350,legitimate,8,9.2,8,contactless,False
1595514959,legitimate,0,16.81,4,swipe,False
1595516317,legitimate,7,16.26,8,online,False
1595517196,legitimate,3,16.49,8,online,True
1595517344,legitimate,2,21.01,8,swipe,False
1595520200,legitimate,4,16.63,4,contactless,False
1595520234,legitimate,0,26.7,4,online,True
1595521043,legitimate,6,27.28,14,online,False
1595522895,legitimate,5,14.16,6,contactless,False
1595523642,legitimate,3,16.07,8,online,False
1595524342,legitimate,1,36.42,6,chip_and_pin,False
1595524673,legitimate,2,14.89,14,online,False
1595525565,legitimate,0,29.94,6,contactless,False
1595528318,legitimate,4,13.84,8,swipe,False
1595530696,legitimate,0,32.83,4,online,True
1595530956,legitimate,3,26.75,8,contactless,False
1595532312,legitimate,2,9.12,11,swipe,False
1595535687,legitimate,1,21.76,6,online,False
1595536096,legitimate,0,19.16,4,online,False
1595541828,legitimate,0,19.32,4,contactless,False
1595554326,legitimate,8,14.91,4,online,True
1595557803,legitimate,9,31.04,11,contactless,False
1595561854,legitimate,8,17.64,4,online,True
1595565398,legitimate,9,22.56,11,online,False
1595565859,legitimate,6,13.42,6,contactless,False
1595567263,legitimate,7,12.88,6,online,False
1595569161,legitimate,8,13.5,4,online,False
1595569981,legitimate,5,14.21,6,chip_and_pin,False
1595570869,legitimate,3,16.63,11,online,False
1595572343,legitimate,4,21.98,8,chip_and_pin,False
1595572699,legitimate,9,22.64,14,chip_and_pin,False
1595577032,legitimate,7,26.26,8,swipe,False
1595577136,legitimate,3,22.32,14,contactless,False
1595577512,legitimate,6,12.7,14,contactless,False
1595578136,legitimate,8,13.89,6,contactless,False
1595578379,legitimate,2,11.33,14,chip_and_pin,False
1595579969,legitimate,9,28.96,11,contactless,False
1595580475,legitimate,0,20.67,14,online,True
1595580825,legitimate,4,109.41,8,chip_and_pin,False
1595582934,legitimate,5,21.5,8,online,False
1595584412,legitimate,3,31.41,8,swipe,False
1595585679,legitimate,0,15.51,0,manual,False
1595586843,legitimate,8,13.44,4,chip_and_pin,False
1595587241,legitimate,7,10.23,8,contactless,False
1595587809,legitimate,2,32.35,14,online,False
1595588204,legitimate,9,21.86,11,contactless,False
1595588870,legitimate,6,15.96,14,chip_and_pin,False
1595589195,legitimate,4,21.15,6,online,True
1595591225,legitimate,0,15.45,11,contactless,False
1595591555,legitimate,3,54.6,8,online,False
1595593265,legitimate,1,33.45,6,online,False
1595593954,legitimate,5,32.29,8,contactless,False
1595595387,legitimate,8,17.29,8,online,True
1595595464,legitimate,2,9.97,4,manual,False
1595595522,legitimate,9,25.41,11,chip_and_pin,False
1595596385,legitimate,0,19.29,11,online,True
1595597335,legitimate,7,17.22,2,manual,False
1595598428,legitimate,3,15.53,8,swipe,False
1595600192,legitimate,4,13.93,14,chip_and_pin,False
1595601505,legitimate,6,14.42,14,swipe,False
1595601860,legitimate,0,94.51,14,swipe,False
1595602824,legitimate,8,13.16,4,swipe,False
1595602994,legitimate,2,10.36,11,online,False
1595604973,legitimate,3,130.18,8,online,True
1595605287,legitimate,1,21.52,6,chip_and_pin,False
1595605370,legitimate,5,14.7,8,online,True
1595607239,legitimate,7,11.68,8,contactless,False
1595607533,legitimate,0,22.93,4,chip_and_pin,False
1595608373,legitimate,4,105.88,11,chip_and_pin,False
1595610737,legitimate,2,112.07,14,contactless,False
1595611698,legitimate,3,32.37,8,contactless,False
1595612424,legitimate,6,13.13,14,contactless,False
1595612630,legitimate,0,20.76,4,online,False
1595616353,legitimate,4,27.29,4,swipe,False
1595616430,legitimate,5,19.2,6,contactless,False
1595616880,legitimate,1,21.01,11,contactless,False
1595618030,legitimate,0,80.89,4,online,False
1595618570,legitimate,2,10.23,14,swipe,False
1595619787,legitimate,3,33.44,8,contactless,False
1595623788,legitimate,0,33.54,14,swipe,False
1595627688,legitimate,1,27.33,6,contactless,False
1595629239,legitimate,0,24.33,11,online,False
1595636359,legitimate,9,25.73,11,contactless,False
1595642521,legitimate,8,11.27,4,online,False
1595644698,legitimate,9,29.68,11,swipe,False
1595648105,legitimate,7,9.19,8,contactless,False
1595651765,legitimate,8,102.29,4,swipe,False
1595652313,legitimate,9,22.32,6,chip_and_pin,False
1595658171,legitimate,4,13.01,8,contactless,False
1595658311,legitimate,7,25.13,8,manual,False
1595659584,legitimate,8,9.09,4,chip_and_pin,False
1595660151,legitimate,9,22.23,6,contactless,False
1595660960,legitimate,3,16.9,8,chip_and_pin,False
1595661081,legitimate,6,72.25,14,swipe,False
1595661959,legitimate,5,27.18,6,swipe,False
1595665498,legitimate,2,21.16,4,online,True
1595666718,legitimate,4,100.89,14,online,False
1595666954,legitimate,0,20.34,6,online,True
1595667457,legitimate,8,21.65,4,swipe,False
1595668063,legitimate,9,21.32,11,contactless,False
1595668402,legitimate,3,17.52,4,online,True
1595669425,legitimate,7,10.35,8,swipe,False
1595672086,legitimate,6,23.68,14,online,False
1595672311,legitimate,0,17.3,4,online,False
1595672723,legitimate,2,11.72,14,online,False
1595673449,legitimate,5,28.01,8,online,False
1595674919,legitimate,4,19.15,11,online,False
1595675181,legitimate,1,21.79,6,manual,False
1595675288,legitimate,9,33.0,11,contactless,False
1595675336,legitimate,8,17.5,4,chip_and_pin,False
1595675421,legitimate,3,27.53,8,swipe,False
1595677574,legitimate,0,18.16,4,contactless,False
1595680144,legitimate,2,19.51,4,contactless,False
1595681270,legitimate,7,18.63,8,online,True
1595682621,legitimate,9,22.68,11,chip_and_pin,False
1595682857,legitimate,3,17.05,8,online,True
1595683145,legitimate,8,39.44,4,contactless,False
1595683422,legitimate,4,17.34,8,swipe,False
1595684045,legitimate,0,15.46,14,swipe,False
1595685148,legitimate,5,12.55,6,online,False
1595685718,legitimate,6,17.29,6,online,True
1595687610,legitimate,2,21.9,14,online,True
1595687950,legitimate,1,21.69,6,online,True
1595689646,legitimate,0,31.51,14,swipe,False
1595689648,legitimate,3,33.4,8,swipe,False
1595691105,legitimate,7,12.21,8,swipe,False
1595691492,legitimate,4,13.59,8,online,False
1595694851,legitimate,2,24.24,14,contactless,False
1595695053,legitimate,0,26.4,4,online,True
1595696392,legitimate,3,24.08,8,swipe,False
1595696659,legitimate,6,21.1,14,swipe,False
1595697651,legitimate,5,14.94,6,online,False
1595699407,legitimate,4,10.26,8,chip_and_pin,False
1595700334,legitimate,0,15.2,14,online,True
1595700504,legitimate,1,22.41,6,contactless,False
1595702226,legitimate,2,21.56,6,chip_and_pin,False
1595702748,legitimate,3,23.35,8,chip_and_pin,False
1595705742,legitimate,0,31.62,4,online,True
1595710004,legitimate,2,16.11,14,chip_and_pin,False
1595711711,legitimate,0,15.22,9,contactless,False
1595711892,legitimate,1,21.61,4,online,False
1595728590,legitimate,9,21.14,11,contactless,False
1595730689,legitimate,8,9.02,4,swipe,False
1595733646,legitimate,7,13.77,8,contactless,False
1595736198,legitimate,9,28.94,11,chip_and_pin,False
1595738160,legitimate,8,12.48,4,chip_and_pin,False
1595742520,legitimate,3,52.59,14,online,True
1595743715,legitimate,4,16.06,2,chip_and_pin,False
1595744721,legitimate,9,28.37,6,contactless,False
1595744864,legitimate,5,14.19,6,online,False
1595745045,legitimate,7,26.26,8,chip_and_pin,False
1595746232,legitimate,8,16.15,4,online,False
1595748773,legitimate,3,27.69,8,online,True
1595750147,legitimate,6,17.84,11,chip_and_pin,False
1595752004,legitimate,2,12.12,4,chip_and_pin,False
1595752317,legitimate,9,31.1,4,swipe,False
1595752698,legitimate,4,9.46,8,contactless,False
1595753815,legitimate,8,22.63,8,online,True
1595755201,legitimate,7,9.24,8,online,False
1595755250,legitimate,3,42.65,6,online,False
1595756031,legitimate,5,29.53,6,online,False
1595757318,legitimate,0,19.15,4,contactless,False
1595759700,legitimate,1,28.19,4,online,False
1595759944,legitimate,2,10.0,14,contactless,False
1595760553,legitimate,9,23.97,8,chip_and_pin,False
1595761147,legitimate,4,23.8,6,online,False
1595761530,legitimate,8,18.56,4,chip_and_pin,False
1595762027,legitimate,6,16.48,14,swipe,False
1595762470,legitimate,3,131.83,8,swipe,False
1595763157,legitimate,0,16.58,4,chip_and_pin,False
1595764829,legitimate,7,22.87,14,online,True
1595767241,legitimate,2,10.35,14,online,False
1595768251,legitimate,9,26.38,11,manual,False
1595768664,legitimate,0,17.69,4,swipe,False
1595768758,legitimate,3,26.94,6,online,True
1595769005,legitimate,8,14.33,8,swipe,False
1595769195,legitimate,4,11.52,8,contactless,False
1595770561,legitimate,1,22.27,6,contactless,False
1595771723,legitimate,5,33.78,14,online,False
1595772883,legitimate,6,33.38,14,chip_and_pin,False
1595774039,legitimate,0,15.53,4,online,False
1595774664,legitimate,2,9.61,14,swipe,False
1595775044,legitimate,3,34.12,8,chip_and_pin,False
1595776688,legitimate,7,15.33,8,online,False
1595777396,legitimate,4,11.78,14,online,False
1595780247,legitimate,0,16.02,4,chip_and_pin,False
1595781754,legitimate,1,26.06,6,online,True
1595781847,legitimate,3,16.39,8,chip_and_pin,False
1595783869,legitimate,6,43.73,4,online,False
1595784179,legitimate,2,113.84,14,chip_and_pin,False
1595784335,legitimate,5,15.66,6,online,True
1595785399,legitimate,0,80.33,4,online,False
1595786493,legitimate,4,12.74,14,online,False
1595789006,legitimate,3,17.15,8,online,True
1595791462,legitimate,2,10.71,14,swipe,False
1595791469,legitimate,0,18.7,4,online,False
1595793004,legitimate,1,27.69,8,manual,False
1595796596,legitimate,0,28.39,4,contactless,False
1595803187,legitimate,0,16.48,4,contactless,False
1595804265,legitimate,1,34.99,4,contactless,False
1595816537,legitimate,9,21.06,1,swipe,False
1595816850,legitimate,8,10.06,4,chip_and_pin,False
1595822624,legitimate,7,19.13,8,chip_and_pin,False
1595824842,legitimate,9,34.94,11,chip_and_pin,False
1595824963,legitimate,8,25.77,4,chip_and_pin,False
1595828535,legitimate,6,22.09,4,swipe,False
1595829180,legitimate,4,12.95,8,contactless,False
1595832326,legitimate,9,26.18,11,swipe,False
1595832375,legitimate,8,101.23,4,swipe,False
1595833068,legitimate,7,14.35,8,chip_and_pin,False
1595834183,legitimate,5,23.18,6,online,False
1595835171,legitimate,3,16.79,8,chip_and_pin,False
1595837156,legitimate,4,11.26,8,contactless,False
1595839508,legitimate,2,111.31,11,chip_and_pin,False
1595839854,legitimate,9,29.3,11,chip_and_pin,False
1595840007,legitimate,6,12.62,14,contactless,False
1595840713,legitimate,8,9.92,14,online,False
1595841967,legitimate,3,16.45,11,online,False
1595843127,legitimate,7,26.03,4,online,False
1595843641,legitimate,0,42.12,4,contactless,False
1595845539,legitimate,4,12.62,8,online,False
1595847580,legitimate,2,19.77,6,online,False
1595848200,legitimate,9,29.25,11,online,False
1595848520,legitimate,8,10.24,4,online,True
1595848693,legitimate,3,23.8,6,contactless,False
1595849772,legitimate,5,27.97,6,chip_and_pin,False
1595849881,legitimate,1,24.05,6,swipe,False
1595849946,legitimate,0,103.99,4,online,False
1595851855,legitimate,6,36.73,14,chip_and_pin,False
1595853440,legitimate,7,36.39,8,online,False
1595855272,legitimate,0,18.61,4,online,True
1595855325,legitimate,2,20.48,14,manual,False
1595855487,legitimate,9,23.18,11,online,False
1595855705,legitimate,3,19.3,8,swipe,False
1595855744,legitimate,4,27.8,8,swipe,False
1595855803,legitimate,8,41.8,8,online,False
1595860490,legitimate,0,20.69,4,online,False
1595860895,legitimate,1,31.78,8,manual,False
1595862228,legitimate,3,109.37,8,chip_and_pin,False
1595862554,legitimate,2,119.51,14,contactless,False
1595863344,legitimate,6,16.34,14,swipe,False
1595863487,legitimate,7,9.71,11,swipe,False
1595863803,legitimate,5,23.15,6,online,False
1595865127,legitimate,4,21.18,8,manual,False
1595866212,legitimate,0,29.81,11,contactless,False
1595870679,legitimate,2,16.6,14,online,False
